,0
8596,0
8597,3
8598,3
8599,3
8600,0
8601,1
8602,2
8603,0
8604,0
8605,0
8606,0
8607,3
8608,0
8609,3
8610,0
8611,2
8612,3
8613,4
8614,0
8615,3
8616,2
8617,1
8618,1
8619,2
8620,0
8621,0
8622,0
8623,0
8624,0
8625,3
8626,3
8627,4
8628,0
8629,0
8630,1
8631,0
8632,0
8633,2
8634,2
8635,0
8636,0
8637,2
8638,2
8639,3
8640,0
8641,0
8642,2
8643,0
8644,0
8645,3
8646,3
8647,3
8648,3
8649,3
8650,0
8651,3
8652,0
8653,3
8654,0
8655,2
8656,2
8657,0
8658,2
8659,0
8660,3
8661,1
8662,1
8663,3
8664,0
8665,2
8666,0
8667,0
8668,2
8669,0
8670,2
8671,1
8672,3
8673,0
8674,0
8675,3
8676,3
8677,0
8678,3
8679,3
8680,3
8681,0
8682,1
8683,1
8684,2
8685,3
8686,3
8687,0
8688,3
8689,2
8690,3
8691,2
8692,3
8693,1
8694,3
8695,0
8696,0
8697,0
8698,4
8699,3
8700,3
8701,0
8702,0
8703,0
8704,0
8705,3
8706,0
8707,1
8708,4
8709,2
8710,0
8711,0
8712,0
8713,0
8714,0
8715,0
8716,1
8717,0
8718,2
8719,3
8720,0
8721,0
8722,3
8723,2
8724,2
8725,1
8726,0
8727,0
8728,0
8729,3
8730,3
8731,0
8732,3
8733,0
8734,3
8735,0
8736,2
8737,4
8738,2
8739,0
8740,3
8741,0
8742,0
8743,1
8744,2
8745,3
8746,2
8747,1
8748,2
8749,0
8750,0
8751,0
8752,3
8753,0
8754,4
8755,3
8756,0
8757,3
8758,2
8759,0
8760,4
8761,4
8762,0
8763,0
8764,1
8765,2
8766,0
8767,0
8768,0
8769,1
8770,0
8771,3
8772,0
8773,0
8774,0
8775,0
8776,0
8777,3
8778,2
8779,3
8780,3
8781,0
8782,3
8783,0
8784,2
8785,2
8786,0
8787,0
8788,0
8789,3
8790,4
8791,3
8792,4
8793,3
8794,0
8795,2
8796,0
8797,0
8798,0
8799,0
8800,0
8801,2
8802,3
8803,0
8804,3
8805,4
8806,0
8807,2
8808,4
8809,0
8810,1
8811,2
8812,3
8813,3
8814,0
8815,3
8816,2
8817,0
8818,0
8819,3
8820,0
8821,1
8822,0
8823,0
8824,0
8825,1
8826,0
8827,0
8828,3
8829,0
8830,3
8831,3
8832,1
8833,3
8834,0
8835,4
8836,0
8837,1
8838,2
8839,0
8840,0
8841,2
8842,3
8843,2
8844,2
8845,3
8846,0
8847,0
8848,0
8849,0
8850,0
8851,3
8852,0
8853,3
8854,2
8855,3
8856,4
8857,0
8858,2
8859,0
8860,0
8861,0
8862,2
8863,0
8864,1
8865,1
8866,0
8867,2
8868,3
8869,2
8870,0
8871,2
8872,0
8873,0
8874,4
8875,0
8876,2
8877,0
8878,3
8879,0
8880,2
8881,0
8882,3
8883,0
8884,3
8885,1
8886,3
8887,1
8888,0
8889,4
8890,0
8891,0
8892,3
8893,0
8894,1
8895,2
8896,0
8897,1
8898,4
8899,3
8900,0
8901,3
8902,0
8903,1
8904,0
8905,0
8906,0
8907,0
8908,0
8909,2
8910,2
8911,0
8912,4
8913,0
8914,3
8915,0
8916,0
8917,3
8918,0
8919,2
8920,3
8921,0
8922,0
8923,1
8924,2
8925,0
8926,0
8927,1
8928,0
8929,3
8930,0
8931,0
8932,0
8933,4
8934,0
8935,0
8936,0
8937,3
8938,3
8939,2
8940,0
8941,0
8942,0
8943,2
8944,2
8945,0
8946,0
8947,0
8948,3
8949,2
